2024-04-23 15:00:47,444 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,490 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,534 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,577 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,621 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,665 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,708 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,753 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,800 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,845 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,889 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,933 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,976 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,019 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,063 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,107 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,151 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,195 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,239 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,284 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,327 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:48,378 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
